dgemm2,32,0.000202
dgemm2,64,0.001625
dgemm2,128,0.014275
dgemm2,256,0.077902
dgemm2,512,0.641452
dgemm2,1024,11.384532
dgemm2,1,0.000002
dgemm2,2,0.000001
dgemm2,4,0.000001
dgemm2,8,0.000002
dgemm2,16,0.000013
dgemm2,32,0.000095
dgemm2,64,0.000764
dgemm2,128,0.006720
dgemm2,256,0.075709
dgemm2,512,0.636373
dgemm2,1024,11.298376
dgemm2,1,0.000001
dgemm2,2,0.000001
dgemm2,4,0.000001
dgemm2,8,0.000002
dgemm2,16,0.000013
dgemm2,32,0.000095
dgemm2,64,0.000769
dgemm2,128,0.007342
dgemm2,256,0.075889
dgemm2,512,0.636738
dgemm2,1024,11.434612
dgemm2_O0,1,0.000003
dgemm2_O0,2,0.000002
dgemm2_O0,4,0.000003
dgemm2_O0,8,0.000005
dgemm2_O0,16,0.000027
dgemm2_O0,32,0.000202
dgemm2_O0,64,0.001606
dgemm2_O0,128,0.007446
dgemm2_O0,256,0.076934
dgemm2_O0,512,0.656956
dgemm2_O0,1024,11.569173
dgemm2_O0,1,0.000003
dgemm2_O0,2,0.000003
dgemm2_O0,4,0.000003
dgemm2_O0,8,0.000006
dgemm2_O0,16,0.000027
dgemm2_O0,32,0.000202
dgemm2_O0,64,0.001636
dgemm2_O0,128,0.006759
dgemm2_O0,256,0.077397
dgemm2_O0,512,0.646581
dgemm2_O0,1024,11.654797
dgemm2_O0,1,0.000003
dgemm2_O0,2,0.000002
dgemm2_O0,4,0.000002
dgemm2_O0,8,0.000005
dgemm2_O0,16,0.000027
dgemm2_O0,32,0.000201
dgemm2_O0,64,0.001629
dgemm2_O0,128,0.007121
dgemm2_O0,256,0.075661
dgemm2_O0,512,0.635545
dgemm2_O0,1024,11.246928
dgemm2_O0,1,0.000001
dgemm2_O0,2,0.000001
dgemm2_O0,4,0.000002
dgemm2_O0,8,0.000003
dgemm2_O0,16,0.000013
dgemm2_O0,32,0.000096
dgemm2_O0,64,0.000774
dgemm2_O0,128,0.007459
dgemm2_O0,256,0.075626
dgemm2_O0,512,0.644291
dgemm2_O0,1024,11.559303
dgemm2_O0,1,0.000006
dgemm2_O0,2,0.000004
dgemm2_O0,4,0.000005
dgemm2_O0,8,0.000011
dgemm2_O0,16,0.000054
dgemm2_O0,32,0.000202
dgemm2_O0,64,0.001617
dgemm2_O0,128,0.007688
dgemm2_O0,256,0.075543
dgemm2_O0,512,0.643846
dgemm2_O0,1024,11.270985
dgemm2_O1,1,0.000001
dgemm2_O1,2,0.000000
dgemm2_O1,4,0.000001
dgemm2_O1,8,0.000001
dgemm2_O1,16,0.000003
dgemm2_O1,32,0.000028
dgemm2_O1,64,0.000234
dgemm2_O1,128,0.002328
dgemm2_O1,256,0.027416
dgemm2_O1,512,0.240362
dgemm2_O1,1024,5.953353
dgemm2_O1,1,0.000002
dgemm2_O1,2,0.000002
dgemm2_O1,4,0.000002
dgemm2_O1,8,0.000002
dgemm2_O1,16,0.000007
dgemm2_O1,32,0.000060
dgemm2_O1,64,0.000492
dgemm2_O1,128,0.002990
dgemm2_O1,256,0.029029
dgemm2_O1,512,0.243906
dgemm2_O1,1024,6.026799
dgemm2_O1,1,0.000003
dgemm2_O1,2,0.000002
dgemm2_O1,4,0.000002
dgemm2_O1,8,0.000003
dgemm2_O1,16,0.000008
dgemm2_O1,32,0.000059
dgemm2_O1,64,0.000502
dgemm2_O1,128,0.003277
dgemm2_O1,256,0.029710
dgemm2_O1,512,0.246335
dgemm2_O1,1024,6.015937
dgemm2_O1,1,0.000004
dgemm2_O1,2,0.000002
dgemm2_O1,4,0.000002
dgemm2_O1,8,0.000002
dgemm2_O1,16,0.000007
dgemm2_O1,32,0.000060
dgemm2_O1,64,0.000504
dgemm2_O1,128,0.002962
dgemm2_O1,256,0.030223
dgemm2_O1,512,0.245800
dgemm2_O1,1024,6.329138
dgemm2_O1,1,0.000001
dgemm2_O1,2,0.000001
dgemm2_O1,4,0.000001
dgemm2_O1,8,0.000001
dgemm2_O1,16,0.000003
dgemm2_O1,32,0.000028
dgemm2_O1,64,0.000235
dgemm2_O1,128,0.002357
dgemm2_O1,256,0.028002
dgemm2_O1,512,0.240531
dgemm2_O1,1024,5.749151
dgemm2_O2,1,0.000002
dgemm2_O2,2,0.000001
dgemm2_O2,4,0.000000
dgemm2_O2,8,0.000001
dgemm2_O2,16,0.000003
dgemm2_O2,32,0.000025
dgemm2_O2,64,0.000218
dgemm2_O2,128,0.002232
dgemm2_O2,256,0.028198
dgemm2_O2,512,0.239407
dgemm2_O2,1024,6.079724
dgemm2_O2,1,0.000001
dgemm2_O2,2,0.000001
dgemm2_O2,4,0.000001
dgemm2_O2,8,0.000001
dgemm2_O2,16,0.000003
dgemm2_O2,32,0.000027
dgemm2_O2,64,0.000220
dgemm2_O2,128,0.002461
dgemm2_O2,256,0.028188
dgemm2_O2,512,0.240710
dgemm2_O2,1024,6.022922
dgemm2_O2,1,0.000001
dgemm2_O2,2,0.000001
dgemm2_O2,4,0.000001
dgemm2_O2,8,0.000001
dgemm2_O2,16,0.000003
dgemm2_O2,32,0.000025
dgemm2_O2,64,0.000221
dgemm2_O2,128,0.002462
dgemm2_O2,256,0.028192
dgemm2_O2,512,0.239625
dgemm2_O2,1024,6.069462
dgemm2_O2,1,0.000001
dgemm2_O2,2,0.000001
dgemm2_O2,4,0.000001
dgemm2_O2,8,0.000001
dgemm2_O2,16,0.000004
dgemm2_O2,32,0.000025
dgemm2_O2,64,0.000222
dgemm2_O2,128,0.002261
dgemm2_O2,256,0.028102
dgemm2_O2,512,0.239043
dgemm2_O2,1024,5.862490
dgemm2_O2,1,0.000002
dgemm2_O2,2,0.000001
dgemm2_O2,4,0.000001
dgemm2_O2,8,0.000002
dgemm2_O2,16,0.000003
dgemm2_O2,32,0.000026
dgemm2_O2,64,0.000222
dgemm2_O2,128,0.002358
dgemm2_O2,256,0.028547
dgemm2_O2,512,0.239399
dgemm2_O2,1024,6.074582
dgemm2_O3,1,0.000003
dgemm2_O3,2,0.000002
dgemm2_O3,4,0.000002
dgemm2_O3,8,0.000002
dgemm2_O3,16,0.000007
dgemm2_O3,32,0.000055
dgemm2_O3,64,0.000478
dgemm2_O3,128,0.002548
dgemm2_O3,256,0.029697
dgemm2_O3,512,0.240152
dgemm2_O3,1024,6.113885
dgemm2_O3,1,0.000003
dgemm2_O3,2,0.000002
dgemm2_O3,4,0.000002
dgemm2_O3,8,0.000002
dgemm2_O3,16,0.000007
dgemm2_O3,32,0.000055
dgemm2_O3,64,0.000479
dgemm2_O3,128,0.002646
dgemm2_O3,256,0.030054
dgemm2_O3,512,0.242716
dgemm2_O3,1024,6.003821
dgemm2_O3,1,0.000003
dgemm2_O3,2,0.000002
dgemm2_O3,4,0.000002
dgemm2_O3,8,0.000002
dgemm2_O3,16,0.000008
dgemm2_O3,32,0.000055
dgemm2_O3,64,0.000490
dgemm2_O3,128,0.003166
dgemm2_O3,256,0.029495
dgemm2_O3,512,0.241572
dgemm2_O3,1024,6.187490
dgemm2_O3,1,0.000004
dgemm2_O3,2,0.000002
dgemm2_O3,4,0.000002
dgemm2_O3,8,0.000003
dgemm2_O3,16,0.000008
dgemm2_O3,32,0.000056
dgemm2_O3,64,0.000477
dgemm2_O3,128,0.002677
dgemm2_O3,256,0.030054
dgemm2_O3,512,0.241097
dgemm2_O3,1024,5.934612
dgemm2_O3,1,0.000005
dgemm2_O3,2,0.000004
dgemm2_O3,4,0.000004
dgemm2_O3,8,0.000005
dgemm2_O3,16,0.000013
dgemm2_O3,32,0.000079
dgemm2_O3,64,0.000478
dgemm2_O3,128,0.002922
dgemm2_O3,256,0.030198
dgemm2_O3,512,0.241250
dgemm2_O3,1024,6.090258
dgemm2_Ofast,1,0.000003
dgemm2_Ofast,2,0.000002
dgemm2_Ofast,4,0.000002
dgemm2_Ofast,8,0.000002
dgemm2_Ofast,16,0.000005
dgemm2_Ofast,32,0.000031
dgemm2_Ofast,64,0.000225
dgemm2_Ofast,128,0.002430
dgemm2_Ofast,256,0.027906
dgemm2_Ofast,512,0.231787
dgemm2_Ofast,1024,6.943174
dgemm2_Ofast,1,0.000003
dgemm2_Ofast,2,0.000002
dgemm2_Ofast,4,0.000002
dgemm2_Ofast,8,0.000003
dgemm2_Ofast,16,0.000005
dgemm2_Ofast,32,0.000031
dgemm2_Ofast,64,0.000225
dgemm2_Ofast,128,0.002819
dgemm2_Ofast,256,0.027841
dgemm2_Ofast,512,0.232255
dgemm2_Ofast,1024,6.942874
dgemm2_Ofast,1,0.000002
dgemm2_Ofast,2,0.000002
dgemm2_Ofast,4,0.000002
dgemm2_Ofast,8,0.000003
dgemm2_Ofast,16,0.000005
dgemm2_Ofast,32,0.000031
dgemm2_Ofast,64,0.000229
dgemm2_Ofast,128,0.001918
dgemm2_Ofast,256,0.030178
dgemm2_Ofast,512,0.238356
dgemm2_Ofast,1024,7.201373
dgemm2_Ofast,1,0.000003
dgemm2_Ofast,2,0.000002
dgemm2_Ofast,4,0.000002
dgemm2_Ofast,8,0.000003
dgemm2_Ofast,16,0.000005
dgemm2_Ofast,32,0.000031
dgemm2_Ofast,64,0.000226
dgemm2_Ofast,128,0.002464
dgemm2_Ofast,256,0.028729
dgemm2_Ofast,512,0.232110
dgemm2_Ofast,1024,7.028028
dgemm2_Ofast,1,0.000004
dgemm2_Ofast,2,0.000002
dgemm2_Ofast,4,0.000002
dgemm2_Ofast,8,0.000002
dgemm2_Ofast,16,0.000005
dgemm2_Ofast,32,0.000031
dgemm2_Ofast,64,0.000240
dgemm2_Ofast,128,0.002659
dgemm2_Ofast,256,0.027670
dgemm2_Ofast,512,0.232214
dgemm2_Ofast,1024,6.985485
dgemm2,2048,140.120285
dgemm2,2048,139.174308
dgemm2,2048,139.298578
dgemm2,2048,139.214071
dgemm2,2048,141.709668
dgemm2_O0,2048,140.615338
dgemm2_O0,2048,140.543589
dgemm2_O0,2048,140.608837
dgemm2_O0,2048,143.020016
dgemm2_O0,2048,140.720464
dgemm2_O1,2048,98.365433
dgemm2_O1,2048,98.222002
dgemm2_O1,2048,98.435495
dgemm2_O1,2048,98.369320
dgemm2_O1,2048,98.074477
dgemm2_O2,2048,106.502731
dgemm2_O2,2048,111.380054
dgemm2_O2,2048,111.877676
dgemm2_O2,2048,112.221394
dgemm2_O2,2048,108.024263
dgemm2_O3,2048,101.008477
dgemm2_O3,2048,105.650935
dgemm2_O3,2048,106.424877
dgemm2_O3,2048,102.405307
dgemm2_O3,2048,95.784746
dgemm2_Ofast,2048,101.768241
dgemm2_Ofast,2048,101.484038
dgemm2_Ofast,2048,101.553484
dgemm2_Ofast,2048,101.691352
dgemm2_Ofast,2048,101.821337
